id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
6323,B,65.99,material_5,material_5,8,8,3,8,3,17.099,11.345,16.899,18.248,11.701,18.854,10.577,19.337,17.523,12.223,16.445,17.741,14.732,18.855,638.589,0
6324,B,150.81,material_5,material_5,8,8,5,6,10,18.935,12.405,17.949,16.327,11.567,17.098,11.145,16.289,21.735,11.122,14.237,15.845,14.505,18.741,760.133,1
6325,B,135.22,material_5,material_5,8,8,3,10,9,18.9,12.225,16.438,20.06,12.547,19.818,11.13,14.348,20.809,9.953,13.483,15.625,18.686,12.983,783.518,1
6326,B,122.32,material_5,material_5,8,8,7,10,8,17.781,12.457,18.001,18.366,,18.207,11.948,15.881,19.137,11.619,15.896,15.633,15.36,17.376,742.078,0
6327,B,89.34,material_5,material_5,8,8,8,7,5,17.189,12.785,17.399,18.391,11.784,19.824,10.875,,19.968,12.251,16.844,15.143,15.744,18.042,737.531,0
6328,B,138.55,material_5,material_5,8,8,5,9,11,17.118,12.307,15.175,17.8,11.046,17.687,10.891,11.683,21.244,12.708,17.505,15.999,17.565,16.811,573.114,0
6329,B,188.67,material_5,material_5,8,8,6,14,8,17.641,13.023,16.222,18.625,11.215,19.813,10.415,17.789,20.007,11.181,16.082,16.509,18.096,15.257,652.69,1
6330,B,234.39,material_5,material_5,8,8,3,5,11,17.63,14.132,17.056,17.556,10.874,18.849,11.228,16.291,17.166,11.551,17.592,16.785,17.897,13.78,723.495,0
6331,B,126.34,material_5,material_5,8,8,1,6,13,17.638,10.491,17.12,16.932,11.281,18.831,12.44,,20.829,10.836,,14.378,13.219,15.797,,0
6332,B,72.48,material_5,material_5,8,8,5,8,12,17.633,12.578,16.679,17.572,14.427,19.223,9.735,13.893,18.35,12.93,14.411,15.508,14.366,15.339,912.284,0
6333,B,114.13,material_5,material_5,8,8,3,12,9,17.635,11.7,14.477,18.107,13.753,19.634,12.229,16.531,18.659,13.475,16.844,15.446,18.239,19.218,803.939,0
6334,B,85.67,material_5,material_5,8,8,8,5,5,16.674,11.132,18.634,17.036,,18.796,11.602,19.323,20.099,10.931,15.492,15.435,14.154,16.199,,0
6335,B,57.49,material_5,material_5,8,8,5,6,11,18.437,12.68,17.287,17.477,12.528,19.704,11.866,16.134,21.166,12.116,15.284,15.769,15.37,18.095,843.6,0
6336,B,175.96,material_5,material_5,8,8,8,9,4,16.633,11.856,18.383,16.589,11.325,18.333,11.945,16.708,19.959,14.31,15.37,15.538,13.255,15.71,709.034,1
6337,B,139.91,material_5,material_5,8,8,8,6,6,18.024,10.394,18.488,16.587,11.862,19.018,12.11,16.061,19.633,11.776,15.052,14.223,17.635,15.12,723.559,0
6338,B,150.25,material_5,material_5,8,8,4,8,7,18.93,12.119,16.512,17.326,10.047,18.803,,,19.582,12.681,16.506,,13.398,17.563,587.615,1
6339,B,82.86,material_5,material_5,8,8,5,13,9,,13.019,17.754,18.071,10.487,18.137,11.178,18.267,18.273,9.152,16.843,15.454,15.688,15.223,696.741,0
6340,B,85.58,material_5,material_5,8,8,8,6,10,19.004,12.414,18.647,17.174,11.178,18.839,11.115,16.807,20.176,,14.193,16.762,14.35,15.087,751.264,0
6341,B,140.36,material_5,material_5,8,8,5,15,5,17.664,10.723,17.435,19.648,12.445,19.218,10.193,14.794,18.572,11.134,12.487,14.747,12.8,17.679,695.642,1
6342,B,146.02,material_5,material_5,8,8,4,4,11,16.08,9.763,16.068,16.831,12.112,19.009,11.142,17.277,19.145,10.814,16.988,16.286,16.35,19.088,571.689,0
6343,B,93.3,material_5,material_5,8,8,3,12,12,17.446,12.721,16.646,17.938,12.68,19.474,11.931,15.514,19.36,12.002,13.625,16.807,12.02,18.897,818.919,0
6344,B,145.08,material_5,material_5,8,8,5,1,13,17.68,12.993,16.571,17.52,12.941,19.373,11.256,15.185,20.705,11.131,15.747,16.006,12.075,17.429,,0
6345,B,71.02,material_5,material_5,8,8,6,9,13,17.617,11.975,18.068,17.304,12.858,21.027,10.534,16.234,17.448,12.982,17.196,18.164,16.893,14.834,817.369,0
6346,B,142.01,material_5,material_5,8,8,4,3,8,18.091,11.596,17.306,14.893,12.418,18.561,12.05,15.705,14.829,11.04,17.414,15.58,14.744,14.994,784.855,0
6347,B,,material_5,material_5,8,8,4,11,6,17.545,12.391,16.194,17.286,11.977,20.314,9.282,12.519,18.763,11.875,18.259,16.09,18.259,17.943,657.748,0
6348,B,142.18,material_5,material_5,8,8,7,20,7,17.346,10.978,17.202,17.11,12.585,20.137,11.412,14.543,17.628,12.029,12.569,,14.671,16.151,736.896,1
6349,B,143.57,material_5,material_5,8,8,12,17,1,17.346,11.654,15.09,18.979,12.58,16.555,11.382,18.225,18.942,11.656,12.956,16.212,15.005,12.952,,0
6350,B,139.72,material_5,material_5,8,8,6,10,7,17.354,11.45,16.923,17.696,10.645,18.767,12.311,13.971,21.407,11.711,16.084,16.644,,16.731,603.298,1
6351,B,136.2,material_5,material_5,8,8,6,13,7,18.13,12.05,17.632,,12.476,19.487,11.761,14.083,,10.672,14.522,15.757,13.369,15.975,,0
6352,B,138.91,material_5,material_5,8,8,1,6,5,16.748,11.681,18.344,17.131,12.384,18.576,11.288,15.454,21.132,11.683,15.676,18.194,15.693,16.967,776.887,1
6353,B,106.36,material_5,material_5,8,8,1,9,6,18.793,12.551,16.241,18.377,12.99,18.578,11.929,16.477,21.611,9.629,15.298,16.514,13.477,16.822,849.621,0
6354,B,66.43,material_5,material_5,8,8,6,1,9,17.805,9.831,16.289,19.613,11.986,18.461,10.757,17.824,19.294,13.85,17.487,16.285,14.792,17.512,593.3,0
6355,B,95.26,material_5,material_5,8,8,1,7,6,17.051,10.466,15.077,18.514,12.839,17.772,10.907,15.382,19.816,13.79,16.067,15.823,,,643.423,0
6356,B,114.24,material_5,material_5,8,8,10,19,4,17.646,11.315,18.757,18.387,12.769,19.605,11.666,14.53,20.961,12.578,14.916,15.699,14.206,16.254,834.729,0
6357,B,77.77,material_5,material_5,8,8,10,8,7,19.182,10.822,15.678,16.928,11.893,19.067,11.223,16.828,17.075,10.802,15.955,14.542,15.88,17.457,645.236,0
6358,B,119.14,material_5,material_5,8,8,13,12,5,16.973,10.865,16.381,17.276,11.801,20.009,11.964,14.5,17.785,,13.778,15.223,13.706,16.949,642.812,0
6359,B,150.71,material_5,material_5,8,8,10,13,6,19.356,11.512,16.653,17.571,13.147,18.529,11.851,16.92,19.313,11.742,16.239,14.873,16.503,17.065,840.564,0
6360,B,131.14,material_5,material_5,8,8,6,10,7,17.487,11.213,17.821,18.802,14.042,20.898,12.428,18.833,18.817,11.512,17.587,15.85,15.581,15.088,926.321,0
6361,B,205.88,material_5,material_5,8,8,2,10,6,15.665,12.519,17.35,17.938,11.502,17.819,11.543,15.143,15.437,10.882,17.574,13.421,12.173,18.57,688.703,0
6362,B,140.85,material_5,material_5,8,8,7,6,2,17.097,11.691,16.88,17.629,10.715,19.488,11.691,17.039,18.729,10.746,16.755,17.987,17.315,,596.439,0
6363,B,126.32,material_5,material_5,8,8,6,12,7,18.199,9.635,16.149,17.571,12.394,18.531,11.149,15.219,17.746,10.541,14.166,15.19,14.483,17.886,632.868,0
6364,B,99.94,material_5,material_5,8,8,11,4,5,17.96,11.936,16.423,17.051,13.314,18.071,12.448,14.034,20.395,11.543,14.782,14.713,15.487,14.866,855.575,1
6365,B,84.59,material_5,material_5,8,8,6,9,10,19.214,11.117,18.516,17.056,10.667,18.087,10.472,,22.468,11.88,16.252,17.768,12.319,20.356,631.213,0
6366,B,102.95,material_5,material_5,8,8,7,13,7,17.631,11.885,18.713,15.417,11.78,19.792,12.593,14.616,18.664,12.084,16.984,15.834,14.037,16.782,796.328,0
6367,B,107.55,material_5,material_5,8,8,5,0,9,16.634,11.865,17.595,16.381,12.703,18.371,9.198,13.398,22.561,12.182,14.826,14.979,16.33,14.735,727.681,0
6368,B,107.22,material_5,material_5,8,8,3,9,11,19.535,12.074,17.958,18.16,12.381,18.872,12.027,14.615,19.437,11.798,18.29,15.301,15.779,19.235,851.917,0
6369,B,77.25,material_5,material_5,8,8,4,10,11,19.508,,15.95,19.269,10.42,18.584,12.732,,20.249,11.426,16.986,17.066,15.657,,650.607,0
6370,B,96.46,material_5,material_5,8,8,9,13,10,19.197,11.772,16.249,17.491,11.649,19.933,11.442,16.089,17.231,11.792,16.977,14.959,13.545,18.629,692.19,1
6371,B,227.24,material_5,material_5,8,8,9,10,6,20.09,10.46,17.915,17.816,12.918,19.697,11.938,16.277,17.924,11.782,16.642,18.562,15.823,15.032,833.823,0
6372,B,115.93,material_5,material_5,8,8,6,12,5,18.317,12.628,17.475,18.221,11.992,17.835,11.127,15.518,21.362,12.99,,17.542,15.152,18.202,779.923,0
6373,B,191.75,material_5,material_5,8,8,0,8,11,17.137,12.711,16.918,16.273,10.755,18.878,10.657,16.779,20.474,12.184,16.492,16.911,13.692,18.089,620.443,0
6374,B,100.13,material_5,material_5,8,8,2,10,9,15.484,10.887,17.078,15.813,,18.516,9.772,15.406,17.724,11.539,13.578,15.951,14.432,17.891,704.459,0
6375,B,135.52,material_5,material_5,8,8,2,15,10,17.45,12.799,16.606,19.203,12.36,17.896,12.998,14.378,20.348,11.685,16.825,16.058,15.589,16.621,821.96,0
6376,B,125.45,material_5,material_5,8,8,12,16,2,18.987,12.0,17.036,18.067,,19.189,10.622,15.466,22.769,11.935,17.077,17.201,14.286,17.395,909.939,0
6377,B,150.27,material_5,material_5,8,8,9,8,5,17.48,12.716,16.964,16.307,9.783,18.364,11.643,16.366,19.331,12.674,15.977,16.315,17.86,20.167,569.845,1
6378,B,153.36,material_5,material_5,8,8,7,7,9,17.233,11.478,16.864,16.65,12.77,19.868,14.245,16.794,,12.306,16.383,16.319,12.738,19.382,836.917,0
6379,B,123.64,material_5,material_5,8,8,2,10,6,16.999,11.269,17.977,17.477,11.414,19.116,9.284,17.907,18.591,12.24,,15.968,14.997,18.641,612.202,0
6380,B,126.36,material_5,material_5,8,8,7,9,7,18.994,11.099,17.662,,12.283,17.758,11.865,18.242,19.798,12.73,,16.878,,16.021,775.767,1
6381,B,90.11,material_5,material_5,8,8,3,9,11,16.829,13.396,16.355,18.7,12.378,19.107,10.81,18.02,19.713,12.807,19.347,15.501,16.777,18.984,771.477,0
6382,B,149.32,material_5,material_5,8,8,3,12,8,18.016,10.464,17.959,16.001,11.614,20.276,11.516,14.496,21.816,11.254,14.184,17.457,13.633,16.404,670.825,0
6383,B,105.57,material_5,material_5,8,8,2,7,8,19.217,13.768,18.196,18.368,13.081,19.831,11.996,18.897,18.813,10.91,13.228,17.191,15.838,13.725,989.738,0
6384,B,134.43,material_5,material_5,8,8,12,4,3,16.821,13.143,18.64,18.897,12.435,19.921,10.402,15.148,19.798,13.465,15.925,16.375,14.549,17.981,833.793,0
6385,B,83.81,material_5,material_5,8,8,3,5,9,16.671,11.402,18.6,17.026,12.577,,12.431,16.28,20.761,13.089,14.946,15.26,13.549,16.14,818.941,0
6386,B,124.9,material_5,material_5,8,8,7,10,6,15.904,12.733,16.827,17.476,13.431,20.419,12.3,16.266,21.066,10.841,16.525,17.06,16.848,18.57,,0
6387,B,103.82,material_5,material_5,8,8,6,7,15,16.936,10.281,16.952,16.801,9.842,19.09,9.694,16.534,17.955,12.911,15.889,15.188,,18.329,404.642,0
6388,B,105.88,material_5,material_5,8,8,4,8,10,17.404,10.806,17.152,16.191,11.317,18.57,9.578,17.339,17.034,13.122,17.628,16.362,16.671,17.83,568.678,0
6389,B,139.34,material_5,material_5,8,8,5,17,10,17.984,11.069,17.996,16.977,11.197,18.548,11.73,13.533,19.766,10.761,,16.11,11.502,16.267,667.581,0
6390,B,166.2,material_5,material_5,8,8,6,0,10,17.542,12.234,16.871,17.077,12.779,21.724,9.686,16.525,18.492,12.124,17.022,16.799,16.216,14.843,755.632,0
6391,B,88.11,material_5,material_5,8,8,11,9,7,17.791,12.352,16.589,17.436,12.726,19.365,12.083,14.219,16.254,11.307,16.311,16.351,17.195,14.69,,0
6392,B,133.59,material_5,material_5,8,8,4,11,7,18.753,11.141,15.7,17.426,12.402,19.975,11.711,17.358,19.007,,,16.135,16.078,15.695,,0
6393,B,110.28,material_5,material_5,8,8,2,5,6,17.714,12.099,16.971,16.953,12.088,18.739,10.292,14.483,19.194,10.728,,16.584,14.604,15.617,713.365,0
6394,B,237.82,material_5,material_5,8,8,6,8,5,16.597,11.679,17.278,17.913,12.285,17.918,11.644,18.318,,13.053,17.76,17.758,14.318,17.131,738.016,0
6395,B,211.49,material_5,material_5,8,8,5,10,7,16.611,9.848,15.282,17.501,11.047,17.878,13.524,14.96,21.255,13.325,17.562,14.887,13.264,18.744,528.651,1
6396,B,89.61,material_5,material_5,8,8,4,9,8,19.341,12.513,18.414,17.435,11.265,18.425,11.51,13.525,20.369,12.097,15.236,16.459,15.886,15.403,772.035,0
6397,B,76.05,material_5,material_5,8,8,5,10,6,17.925,12.278,15.862,18.223,10.82,20.037,13.785,14.419,19.402,11.857,14.532,,12.281,17.462,668.237,0
6398,B,180.62,material_5,material_5,8,8,1,12,7,18.246,12.685,16.749,17.644,10.566,19.901,,13.14,20.479,12.35,17.775,15.652,16.102,18.824,676.577,1
6399,B,113.87,material_5,material_5,8,8,2,8,6,18.082,10.862,16.103,17.305,,19.653,11.749,14.6,18.443,13.342,13.925,16.069,14.336,16.577,740.161,0
6400,B,86.4,material_5,material_5,8,8,5,3,5,16.308,12.467,16.272,17.836,10.179,19.596,11.293,14.048,21.179,12.846,13.678,16.297,16.421,14.533,537.141,0
6401,B,206.18,material_5,material_5,8,8,6,12,6,16.834,10.417,15.985,17.454,11.303,19.851,11.158,17.151,17.453,11.537,17.371,17.519,18.276,13.861,540.634,0
6402,B,219.8,material_5,material_5,8,8,3,9,4,16.974,12.337,18.149,17.289,12.358,18.173,10.07,15.789,,,15.194,16.548,13.402,16.406,767.63,1
6403,B,81.04,material_5,material_5,8,8,5,13,3,19.234,11.461,17.57,18.054,12.128,,11.675,14.247,20.595,10.883,15.749,18.105,17.138,16.07,773.818,0
6404,B,133.77,material_5,material_5,8,8,1,10,9,18.429,11.994,18.083,16.785,9.592,18.571,12.252,14.633,18.136,11.226,13.513,,15.333,16.017,593.991,0
6405,B,102.66,material_5,material_5,8,8,3,15,5,16.726,11.967,17.823,16.645,11.393,20.676,11.203,13.42,21.139,,14.707,15.602,16.213,14.222,681.511,0
6406,B,119.53,material_5,material_5,8,8,8,18,11,18.338,11.994,16.676,17.076,10.514,19.137,9.819,15.477,19.638,12.305,16.968,17.247,15.067,17.849,558.918,0
6407,B,124.11,material_5,material_5,8,8,4,1,5,18.225,13.063,17.912,17.651,11.507,20.645,,16.567,20.773,11.954,13.089,14.887,14.992,,805.381,0
6408,B,128.05,material_5,material_5,8,8,7,9,7,18.279,11.439,17.789,17.379,12.441,19.559,11.713,16.986,18.841,10.586,16.432,16.741,17.578,19.289,790.014,1
6409,B,85.04,material_5,material_5,8,8,5,5,13,18.286,11.435,17.93,17.358,11.752,19.868,12.582,16.108,16.734,10.577,17.144,17.658,17.786,14.733,,0
6410,B,142.94,material_5,material_5,8,8,4,14,6,18.288,11.098,17.448,18.429,11.663,19.365,11.317,16.736,18.633,11.886,14.352,,14.535,14.365,686.351,1
6411,B,140.56,material_5,material_5,8,8,8,9,10,17.721,12.143,15.902,19.369,11.802,18.311,12.294,15.617,17.514,12.167,17.007,16.797,13.534,,706.501,0
6412,B,100.13,material_5,material_5,8,8,2,8,11,17.281,10.439,17.218,17.603,13.609,17.985,12.034,18.743,17.745,14.028,18.042,17.496,14.966,15.662,819.293,0
6413,B,171.64,material_5,material_5,8,8,7,3,12,17.964,10.808,14.973,16.867,12.092,18.281,10.165,15.832,17.175,12.385,15.981,16.208,17.252,15.224,,1
6414,B,123.48,material_5,material_5,8,8,8,9,5,18.098,11.093,18.041,18.269,11.926,19.5,12.398,15.044,18.731,12.874,15.504,16.785,16.009,15.898,754.939,0
6415,B,99.53,material_5,material_5,8,8,8,14,5,17.296,10.663,16.857,17.34,11.658,18.816,10.796,18.365,19.875,13.413,12.433,16.017,16.219,13.923,612.93,0
6416,B,120.52,material_5,material_5,8,8,6,4,7,18.047,11.56,17.761,17.473,11.681,20.367,10.628,16.458,19.72,11.485,14.865,16.189,15.277,19.593,696.008,0
6417,B,110.7,material_5,material_5,8,8,6,7,10,18.502,13.107,17.84,17.138,12.387,17.776,11.578,15.542,19.074,10.762,15.458,15.466,19.853,14.837,862.981,1
6418,B,109.64,material_5,material_5,8,8,12,19,2,15.982,11.232,18.002,17.955,11.808,19.388,10.469,17.22,18.904,13.17,17.42,16.355,14.317,19.13,658.182,0
6419,B,132.06,material_5,material_5,8,8,10,21,5,16.437,10.378,16.094,18.749,11.056,19.746,11.835,16.95,21.318,14.212,15.206,15.952,12.081,15.638,532.604,0
6420,B,84.24,material_5,material_5,8,8,3,5,12,17.466,12.314,17.921,17.826,12.235,19.787,12.013,18.629,17.345,11.71,17.451,15.656,15.422,15.476,809.354,0
6421,B,131.04,material_5,material_5,8,8,10,14,4,19.206,11.516,17.148,17.505,12.028,16.331,11.207,18.54,19.456,11.018,16.182,18.021,13.857,16.434,739.885,0
6422,B,62.86,material_5,material_5,8,8,5,1,12,17.197,9.817,16.862,19.13,12.06,21.03,12.415,16.906,16.103,11.769,17.346,15.457,14.649,15.161,651.987,0
6423,B,84.51,material_5,material_5,8,8,6,14,7,17.549,13.029,16.859,18.412,,19.023,12.488,17.218,15.245,11.864,,16.051,16.629,14.029,732.324,0
6424,B,107.23,material_5,material_5,8,8,6,5,5,17.845,11.681,17.221,17.909,11.398,17.688,13.131,15.993,20.745,10.909,16.607,16.06,14.975,17.989,720.089,0
6425,B,158.71,material_5,material_5,8,8,4,4,12,19.166,12.771,16.21,18.112,12.935,19.992,10.66,18.27,16.608,11.438,18.063,16.498,14.007,15.918,827.172,1
6426,B,192.32,material_5,material_5,8,8,2,12,9,18.335,10.666,17.413,18.13,13.127,20.768,11.275,14.903,20.174,11.752,18.851,16.267,15.623,17.896,794.11,1
6427,B,232.59,material_5,material_5,8,8,4,7,8,19.346,14.06,15.534,17.302,10.484,20.31,12.15,16.211,19.592,11.527,14.324,16.967,13.913,14.621,689.513,0
6428,B,128.52,material_5,material_5,8,8,7,11,5,16.362,13.032,17.135,16.909,13.349,18.607,10.852,17.376,,11.448,15.501,16.569,14.163,15.664,859.958,0
6429,B,136.84,material_5,material_5,8,8,15,16,7,16.176,12.704,15.63,16.69,10.929,18.437,9.672,15.328,21.556,11.812,15.393,16.502,14.687,16.886,545.801,0
6430,B,144.65,material_5,material_5,8,8,6,12,7,19.448,11.355,17.964,17.742,11.777,,12.081,17.939,21.043,11.618,15.102,15.358,14.21,16.54,,0
6431,B,163.57,material_5,material_5,8,8,8,7,4,18.869,11.166,16.515,16.57,11.325,19.228,12.492,16.719,20.334,12.591,15.039,15.847,13.476,15.642,668.462,0
6432,B,159.56,material_5,material_5,8,8,5,13,9,17.872,11.51,17.578,18.375,12.394,20.231,11.425,16.715,15.67,12.969,16.625,17.14,12.808,,768.176,0
6433,B,156.32,material_5,material_5,8,8,2,8,2,18.198,11.763,15.632,16.449,12.164,19.181,13.319,16.991,22.103,,16.078,15.306,12.925,17.849,747.005,0
6434,B,206.58,material_5,material_5,8,8,11,7,7,17.69,11.428,16.712,17.063,11.676,19.605,11.867,14.766,20.984,10.945,13.922,,14.019,,678.53,0
6435,B,93.25,material_5,material_5,8,8,3,11,13,17.276,11.554,18.458,16.905,12.465,18.952,11.372,15.332,23.067,12.581,14.398,16.483,13.42,17.457,794.414,0
6436,B,94.58,material_5,material_5,8,8,7,8,6,17.355,11.519,16.817,16.923,11.455,17.129,11.19,14.855,16.096,12.995,15.668,14.783,16.871,15.51,643.088,0
6437,B,100.07,material_5,material_5,8,8,11,8,4,16.397,10.701,18.32,15.433,11.531,20.065,13.259,16.622,,11.782,17.097,15.263,15.034,15.804,704.173,0
6438,B,109.41,material_5,material_5,8,8,3,5,8,17.355,11.484,17.297,18.582,11.797,19.098,11.95,17.471,18.072,14.59,16.71,15.102,15.069,15.924,709.312,0
6439,B,110.49,material_5,material_5,8,8,6,14,7,15.656,11.145,19.444,16.575,12.403,19.868,12.082,16.86,17.98,13.228,,14.997,16.737,18.686,792.203,0
6440,B,222.75,material_5,material_5,8,8,4,7,13,18.999,10.034,16.683,16.946,11.235,19.75,12.481,16.118,18.676,11.208,14.958,13.566,,15.164,618.494,0
6441,B,111.46,material_5,material_5,8,8,3,5,8,17.643,14.297,16.312,17.929,10.885,19.861,12.677,18.243,19.015,10.58,16.631,16.391,17.197,15.373,743.948,0
6442,B,131.13,material_5,material_5,8,8,5,5,9,16.402,12.946,18.907,17.591,11.888,18.81,10.965,17.562,19.773,14.426,16.95,15.939,15.963,19.137,794.604,0
6443,B,83.18,material_5,material_5,8,8,10,7,2,17.066,11.927,17.564,16.635,11.622,20.152,12.072,16.84,19.184,12.993,16.82,15.737,19.548,21.562,719.858,0
6444,B,107.08,material_5,material_5,8,8,8,4,11,16.463,11.6,16.229,16.358,11.391,18.365,12.149,,18.318,12.609,15.8,15.44,17.613,18.228,629.792,1
6445,B,94.38,material_5,material_5,8,8,8,0,17,17.307,11.687,17.383,16.378,11.11,18.823,12.203,15.114,18.574,13.908,16.957,14.957,14.361,17.34,666.812,0
6446,B,139.66,material_5,material_5,8,8,4,3,5,18.039,11.84,18.997,19.285,12.655,20.65,11.878,19.174,18.38,10.874,13.253,17.924,16.386,13.948,870.473,0
6447,B,190.91,material_5,material_5,8,8,3,5,12,17.728,11.035,17.238,16.207,9.842,18.615,11.918,14.058,18.359,14.608,14.294,15.971,13.564,16.333,522.551,0
6448,B,189.32,material_5,material_5,8,8,4,13,3,17.861,10.892,17.106,17.336,,19.611,12.282,17.471,18.283,13.505,13.472,16.097,15.535,13.69,758.76,0
6449,B,217.83,material_5,material_5,8,8,4,0,16,17.637,12.04,16.778,16.811,11.78,17.604,11.59,18.033,18.778,11.125,19.187,15.584,16.615,17.998,709.309,0
6450,B,100.08,material_5,material_5,8,8,8,9,14,16.582,11.208,17.913,16.683,10.753,18.032,10.105,17.374,20.746,11.641,15.021,16.731,14.526,16.63,563.805,0
6451,B,153.18,material_5,material_5,8,8,10,7,7,18.951,10.06,17.596,18.041,12.445,19.215,11.446,15.539,17.033,11.361,18.622,,13.421,19.032,727.988,1
6452,B,183.56,material_5,material_5,8,8,8,14,8,17.896,11.958,20.039,16.205,9.58,18.609,13.989,15.097,17.936,13.248,,16.405,14.288,17.616,696.056,0
6453,B,194.66,material_5,material_5,8,8,6,3,8,18.714,12.126,16.217,18.741,11.397,,10.494,16.524,21.303,11.306,15.415,18.148,12.906,16.669,651.182,0
6454,B,139.7,material_5,material_5,8,8,3,13,13,16.168,12.394,16.785,17.576,8.407,20.653,11.144,,21.986,10.669,14.351,13.893,13.465,17.018,,0
6455,B,157.89,material_5,material_5,8,8,13,6,5,17.142,12.327,16.253,17.718,13.208,18.596,12.108,14.301,19.22,14.06,13.527,17.445,11.816,16.895,833.789,0
6456,B,213.5,material_5,material_5,8,8,3,13,5,18.288,11.434,17.458,16.546,12.072,17.1,12.426,16.834,19.349,12.046,15.185,16.06,15.672,16.775,765.942,1
6457,B,130.68,material_5,material_5,8,8,5,9,11,15.485,11.867,,17.66,11.279,19.764,10.667,16.137,20.747,13.464,15.157,15.893,15.082,18.074,665.233,0
6458,B,136.73,material_5,material_5,8,8,5,12,9,16.614,9.871,16.976,18.533,9.744,,10.789,17.309,18.49,13.076,17.582,17.166,,20.926,401.395,0
6459,B,136.42,material_5,material_5,8,8,3,7,12,20.013,12.222,16.105,17.339,11.778,17.871,10.738,17.973,17.747,13.597,17.091,16.739,14.427,16.753,715.132,0
6460,B,79.49,material_5,material_5,8,8,1,11,9,18.812,11.905,16.774,17.93,12.704,18.962,11.812,17.193,18.365,11.636,15.964,16.643,16.295,18.687,812.038,0
6461,B,171.01,material_5,material_5,8,8,3,9,10,16.852,11.086,17.375,17.746,11.89,18.635,11.561,14.191,20.166,13.079,15.889,17.482,16.613,15.758,682.413,0
6462,B,133.71,material_5,material_5,8,8,11,7,3,17.814,11.618,17.517,16.113,10.636,19.832,10.644,15.805,18.338,13.026,18.551,16.148,14.853,19.261,595.019,0
6463,B,115.21,material_5,material_5,8,8,7,13,3,18.889,12.815,17.368,19.423,12.047,,10.149,18.023,19.775,10.507,13.298,15.94,15.384,13.764,772.61,0
6464,B,149.88,material_5,material_5,8,8,7,14,11,17.373,10.211,16.94,16.184,11.33,17.91,11.458,16.167,17.106,11.886,14.633,14.811,17.896,17.945,585.18,0
6465,B,145.32,material_5,material_5,8,8,7,12,5,18.796,10.537,16.517,16.348,10.825,18.833,9.593,16.421,17.423,12.753,18.524,14.815,13.55,19.399,,1
6466,B,171.08,material_5,material_5,8,8,17,16,4,19.582,13.323,16.912,17.167,10.912,19.552,10.945,16.071,17.809,12.808,13.531,18.356,15.365,13.468,713.554,0
