SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,HallwayType,HeatingType,AptManageType,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,SubwayStation,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total)
88495,1992,2011,2,644,19,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
115044,1992,2011,2,1448,5,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
166371,2005,2011,2,914,13,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
178761,2008,2011,2,914,7,terraced,individual_heating,management_in_trust,197.0,475.0,5min~10min,0-5min,6.0,6.0,14.0,Sin-nam,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0
161061,1986,2011,2,1131,8,terraced,central_heating,management_in_trust,713.0,0.0,0~5min,10min~15min,7.0,8.0,27.0,Kyungbuk_uni_hospital,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0
181415,2006,2011,2,903,12,terraced,individual_heating,management_in_trust,123.0,181.0,5min~10min,0-5min,3.0,3.0,11.0,Myung-duk,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0
353982,2007,2011,2,1387,37,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
237168,2007,2011,2,868,12,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
238053,2007,2011,2,868,23,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
210619,2007,2011,2,868,12,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
216814,2007,2011,2,868,17,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
185398,2006,2011,2,903,15,terraced,individual_heating,management_in_trust,123.0,181.0,5min~10min,0-5min,3.0,3.0,11.0,Myung-duk,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0
158407,2006,2011,2,903,3,terraced,individual_heating,management_in_trust,123.0,181.0,5min~10min,0-5min,3.0,3.0,11.0,Myung-duk,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0
66371,1997,2011,3,558,6,mixed,individual_heating,management_in_trust,82.0,56.0,5min~10min,15min~20min,1.0,2.0,4.0,Chil-sung-market,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0
69911,1997,2011,3,558,11,mixed,individual_heating,management_in_trust,82.0,56.0,5min~10min,15min~20min,1.0,2.0,4.0,Chil-sung-market,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0
70796,1997,2011,3,558,10,mixed,individual_heating,management_in_trust,82.0,56.0,5min~10min,15min~20min,1.0,2.0,4.0,Chil-sung-market,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0
77433,1997,2011,3,644,10,mixed,individual_heating,management_in_trust,82.0,56.0,5min~10min,15min~20min,1.0,2.0,4.0,Chil-sung-market,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0
174778,2009,2011,3,910,5,terraced,individual_heating,management_in_trust,25.0,203.0,0~5min,no_bus_stop_nearby,1.0,2.0,5.0,no_subway_nearby,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0
159292,2009,2011,3,910,15,terraced,individual_heating,management_in_trust,25.0,203.0,0~5min,no_bus_stop_nearby,1.0,2.0,5.0,no_subway_nearby,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0
180530,2009,2011,3,910,7,terraced,individual_heating,management_in_trust,25.0,203.0,0~5min,no_bus_stop_nearby,1.0,2.0,5.0,no_subway_nearby,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0
167256,2006,2011,3,811,3,terraced,individual_heating,management_in_trust,111.0,184.0,5min~10min,10min~15min,3.0,3.0,0.0,Kyungbuk_uni_hospital,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0
203539,2006,2011,3,910,18,terraced,individual_heating,management_in_trust,111.0,184.0,5min~10min,10min~15min,3.0,3.0,0.0,Kyungbuk_uni_hospital,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0
177699,2006,2011,3,811,12,terraced,individual_heating,management_in_trust,111.0,184.0,5min~10min,10min~15min,3.0,3.0,0.0,Kyungbuk_uni_hospital,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0
446017,2007,2011,3,1629,21,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
446017,2007,2011,3,1629,25,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
446017,2007,2011,3,1629,20,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
446017,2007,2011,3,1629,24,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
432743,2007,2011,3,1629,11,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
448672,2007,2011,3,1690,12,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
448672,2007,2011,3,1690,11,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
446017,2007,2011,3,1629,23,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
435398,2007,2011,3,1690,6,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
419469,2007,2011,3,1629,7,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
393805,2007,2011,3,1483,20,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
392920,2007,2011,3,1483,26,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
393805,2007,2011,3,1483,24,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
422123,2007,2011,3,1690,4,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
422123,2007,2011,3,1690,4,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
55752,1986,2011,3,508,5,corridor,individual_heating,management_in_trust,100.0,18.0,0~5min,5min~10min,1.0,1.0,2.0,Sin-nam,5.0,1,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,3,11.0,13.0
56637,1986,2011,3,508,7,corridor,individual_heating,management_in_trust,100.0,18.0,0~5min,5min~10min,1.0,1.0,2.0,Sin-nam,5.0,1,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,3,11.0,13.0
252212,2006,2011,3,1412,12,terraced,individual_heating,management_in_trust,249.0,536.0,0~5min,0-5min,6.0,5.0,11.0,Sin-nam,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0
238938,2006,2011,3,1149,16,terraced,individual_heating,management_in_trust,249.0,536.0,0~5min,0-5min,6.0,5.0,11.0,Sin-nam,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0
238938,2006,2011,3,1743,8,terraced,individual_heating,management_in_trust,249.0,536.0,0~5min,0-5min,6.0,5.0,11.0,Sin-nam,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0
219469,2005,2011,3,1184,10,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
175221,2005,2011,3,914,11,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
97345,2005,2011,3,572,10,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
176991,1993,2011,3,1451,9,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
194690,2007,2011,3,914,13,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
96460,1993,2011,3,644,12,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
185840,2007,2011,3,914,3,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
171681,2005,2011,3,914,13,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
89380,1992,2011,3,644,12,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
143362,1993,2011,3,914,7,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
39823,1992,2011,3,355,11,corridor,individual_heating,management_in_trust,200.0,0.0,5min~10min,10min~15min,3.0,5.0,10.0,Myung-duk,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0
119469,1992,2011,3,914,16,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
168141,2005,2011,3,914,22,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
97345,1993,2011,3,644,10,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
250442,2007,2011,3,1419,7,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
169292,2005,2011,3,914,11,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
84513,1993,2011,3,644,1,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
115929,2005,2011,3,572,4,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
123008,1992,2011,3,914,7,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
216371,2007,2011,3,1103,5,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
194690,2005,2011,3,1184,21,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
184070,2005,2011,3,914,14,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
165486,2005,2011,3,914,2,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
88495,1992,2011,3,644,17,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
100000,1993,2011,3,644,13,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
115044,2005,2011,3,572,20,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
115044,2005,2011,3,572,4,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
145132,2005,2011,3,743,9,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
148672,1986,2011,3,1131,3,terraced,central_heating,management_in_trust,713.0,0.0,0~5min,10min~15min,7.0,8.0,27.0,Kyungbuk_uni_hospital,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0
176991,1986,2011,3,1131,5,terraced,central_heating,management_in_trust,713.0,0.0,0~5min,10min~15min,7.0,8.0,27.0,Kyungbuk_uni_hospital,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0
230088,2007,2011,3,868,20,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
212389,2007,2011,3,868,15,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
207079,2007,2011,3,868,5,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
206194,2007,2011,3,868,22,terraced,individual_heating,management_in_trust,0.0,1270.0,0~5min,0-5min,7.0,14.0,16.0,Kyungbuk_uni_hospital,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0
168141,1986,2011,3,1313,5,terraced,central_heating,management_in_trust,713.0,0.0,0~5min,10min~15min,7.0,8.0,27.0,Kyungbuk_uni_hospital,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0
163716,2006,2011,3,903,8,terraced,individual_heating,management_in_trust,123.0,181.0,5min~10min,0-5min,3.0,3.0,11.0,Myung-duk,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0
127876,1986,2011,3,914,3,terraced,central_heating,management_in_trust,713.0,0.0,0~5min,10min~15min,7.0,8.0,27.0,Kyungbuk_uni_hospital,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0
145132,1986,2011,3,914,12,terraced,central_heating,management_in_trust,713.0,0.0,0~5min,10min~15min,7.0,8.0,27.0,Kyungbuk_uni_hospital,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0
129203,1997,2011,4,914,10,mixed,individual_heating,management_in_trust,82.0,56.0,5min~10min,15min~20min,1.0,2.0,4.0,Chil-sung-market,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0
176106,2009,2011,4,910,9,terraced,individual_heating,management_in_trust,25.0,203.0,0~5min,no_bus_stop_nearby,1.0,2.0,5.0,no_subway_nearby,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0
143805,2006,2011,4,636,3,terraced,individual_heating,management_in_trust,111.0,184.0,5min~10min,10min~15min,3.0,3.0,0.0,Kyungbuk_uni_hospital,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0
117699,2003,2011,4,907,3,mixed,individual_heating,management_in_trust,82.0,56.0,5min~10min,15min~20min,1.0,2.0,4.0,Chil-sung-market,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0
170353,2006,2011,4,814,7,terraced,individual_heating,management_in_trust,111.0,184.0,5min~10min,10min~15min,3.0,3.0,0.0,Kyungbuk_uni_hospital,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0
393805,2007,2011,4,1483,22,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
393805,2007,2011,4,1483,24,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
393805,2007,2011,4,1629,3,terraced,individual_heating,management_in_trust,7.0,605.0,0~5min,0-5min,2.0,5.0,5.0,Banwoldang,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0
205309,2006,2011,4,914,11,terraced,individual_heating,management_in_trust,249.0,536.0,0~5min,0-5min,6.0,5.0,11.0,Sin-nam,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0
189380,2006,2011,4,914,5,terraced,individual_heating,management_in_trust,249.0,536.0,0~5min,0-5min,6.0,5.0,11.0,Sin-nam,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0
200000,2006,2011,4,914,7,terraced,individual_heating,management_in_trust,249.0,536.0,0~5min,0-5min,6.0,5.0,11.0,Sin-nam,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0
95575,1993,2011,4,644,1,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
80088,1992,2011,4,640,6,corridor,individual_heating,management_in_trust,200.0,0.0,5min~10min,10min~15min,3.0,5.0,10.0,Myung-duk,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0
197345,2008,2011,4,829,17,terraced,individual_heating,management_in_trust,197.0,475.0,5min~10min,0-5min,6.0,6.0,14.0,Sin-nam,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0
99115,1993,2011,4,644,7,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
171681,2005,2011,4,914,24,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
143805,1993,2011,4,914,9,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
119469,2005,2011,4,572,16,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
236283,2007,2011,4,1103,30,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
171238,2005,2011,4,914,9,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
170796,2005,2011,4,914,16,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
137168,1992,2011,4,1448,3,mixed,individual_heating,self_management,142.0,79.0,5min~10min,15min~20min,3.0,4.0,8.0,Myung-duk,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0
283185,2007,2011,4,1394,10,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
180088,2005,2011,4,914,23,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
227433,1993,2011,4,2337,13,mixed,individual_heating,management_in_trust,523.0,536.0,0~5min,15min~20min,8.0,8.0,20.0,Myung-duk,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0
230088,2007,2011,4,1394,8,terraced,individual_heating,management_in_trust,554.0,524.0,0~5min,0-5min,3.0,5.0,10.0,Banwoldang,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0
171681,2005,2011,4,914,8,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
109734,2005,2011,4,572,1,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
69469,1992,2011,4,576,13,corridor,individual_heating,management_in_trust,200.0,0.0,5min~10min,10min~15min,3.0,5.0,10.0,Myung-duk,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0
168141,2008,2011,4,829,8,terraced,individual_heating,management_in_trust,197.0,475.0,5min~10min,0-5min,6.0,6.0,14.0,Sin-nam,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0
39823,1992,2011,4,355,1,corridor,individual_heating,management_in_trust,200.0,0.0,5min~10min,10min~15min,3.0,5.0,10.0,Myung-duk,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0
153097,2005,2011,4,743,9,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
185840,2005,2011,4,914,9,mixed,individual_heating,management_in_trust,67.0,798.0,0~5min,5min~10min,8.0,6.0,0.0,Bangoge,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0
