Sexo,Peso,Altura
Mujer,50,157
Mujer,49,156
Mujer,60,164
Mujer,56,155
Mujer,65,165
Mujer,69,170
Mujer,70,168
Mujer,55,158
Mujer,57,159
Mujer,56,155
Mujer,70,165
Mujer,69,172
Mujer,57,153
Mujer,61,164
Mujer,63,160
Mujer,69,171
Mujer,65,156
Mujer,68,167
Mujer,58,158
Mujer,69,168
Mujer,57,155
Mujer,46,155
Mujer,55,159
Mujer,66,160
Mujer,64,163
Mujer,78,173
Mujer,68,165
Mujer,73,172
Mujer,69,163
Mujer,75,172
Mujer,64,158
Mujer,61,164
Mujer,57,164
Mujer,70,171
Mujer,62,163
Mujer,62,159
Mujer,72,168
Mujer,57,152
Mujer,75,175
Mujer,66,158
Mujer,63,160
Mujer,64,163
Mujer,60,160
Mujer,59,163
Mujer,50,149
Mujer,69,168
Mujer,59,160
Mujer,51,159
Mujer,54,158
Mujer,70,167
Mujer,78,168
Mujer,61,161
Mujer,70,164
Mujer,45,165
Mujer,61,166
Mujer,65,166
Mujer,62,158
Mujer,76,168
Mujer,75,173
Mujer,62,163
Mujer,53,147
Mujer,52,155
Mujer,58,163
Mujer,63,162
Mujer,69,164
Mujer,66,171
Mujer,58,158
Mujer,64,167
Mujer,62,161
Mujer,60,161
Mujer,57,158
Mujer,68,164
Mujer,58,162
Mujer,56,157
Mujer,58,158
Mujer,68,171
Mujer,79,174
Mujer,70,170
Mujer,66,169
Mujer,61,153
Mujer,57,153
Mujer,71,169
Mujer,56,159
Mujer,65,163
Mujer,50,158
Mujer,56,157
Mujer,56,165
Mujer,52,157
Mujer,85,183
Mujer,56,153
Mujer,50,158
Mujer,41,148
Mujer,61,163
Mujer,59,159
Mujer,73,171
Mujer,78,172
Mujer,45,149
Mujer,56,157
Mujer,66,162
Mujer,55,153
Mujer,61,158
Mujer,68,165
Mujer,66,172
Mujer,72,172
Mujer,62,162
Mujer,61,160
Mujer,62,166
Mujer,63,165
Mujer,59,157
Mujer,65,161
Mujer,47,155
Mujer,80,175
Mujer,67,159
Mujer,64,160
Mujer,53,153
Mujer,65,164
Mujer,69,169
Mujer,58,152
Mujer,56,160
Mujer,54,161
Mujer,51,157
Mujer,76,175
Mujer,52,159
Mujer,67,167
Mujer,87,175
Mujer,59,161
Mujer,64,164
Mujer,48,156
Mujer,55,159
Mujer,69,168
Mujer,67,170
Mujer,50,152
Mujer,72,168
Mujer,65,163
Mujer,61,155
Mujer,61,161
Mujer,72,172
Mujer,48,150
Mujer,60,170
Mujer,72,162
Mujer,75,171
Mujer,62,165
Mujer,53,157
Mujer,52,153
Mujer,69,168
Mujer,69,169
Mujer,43,146
Mujer,50,152
Mujer,55,156
Mujer,73,171
Mujer,65,161
Mujer,57,165
Mujer,53,157
Mujer,88,179
Mujer,50,158
Mujer,88,177
Mujer,73,181
Mujer,54,164
Mujer,78,176
Mujer,46,154
Mujer,83,173
Mujer,63,157
Mujer,58,160
Mujer,71,171
Mujer,52,155
Mujer,63,164
Mujer,65,159
Mujer,35,147
Mujer,58,160
Mujer,60,161
Mujer,69,169
Mujer,49,157
Mujer,71,167
Mujer,62,159
Mujer,59,161
Mujer,67,164
Mujer,66,163
Mujer,70,174
Mujer,57,154
Mujer,52,155
Mujer,59,160
Mujer,60,156
Mujer,82,174
Mujer,62,163
Mujer,60,155
Mujer,55,161
Mujer,61,166
Mujer,63,168
Mujer,66,166
Mujer,66,164
Mujer,59,155
Mujer,65,166
Mujer,61,165
Mujer,70,170
Mujer,73,159
Mujer,56,160
Mujer,68,164
Mujer,51,152
Mujer,47,153
Mujer,57,155
Mujer,65,170
Mujer,76,172
Mujer,58,167
Mujer,47,156
Mujer,55,156
Mujer,53,157
Mujer,43,153
Mujer,54,153
Mujer,51,157
Mujer,73,172
Mujer,64,158
Mujer,53,160
Mujer,61,157
Mujer,58,156
Mujer,60,159
Mujer,44,149
Mujer,58,160
Mujer,45,150
Mujer,62,169
Mujer,60,163
Mujer,55,161
Mujer,70,165
Mujer,71,170
Mujer,61,159
Mujer,59,155
Mujer,57,156
Mujer,69,167
Mujer,50,147
Mujer,46,149
Mujer,53,159
Mujer,60,157
Mujer,57,155
Mujer,53,156
Mujer,55,155
Mujer,48,152
Mujer,39,142
Mujer,50,149
Mujer,58,159
Mujer,53,152
Mujer,64,167
Mujer,47,150
Mujer,57,160
Mujer,80,173
Mujer,62,159
Mujer,73,169
Mujer,74,168
Mujer,58,159
Mujer,56,159
Mujer,73,173
Mujer,48,156
Mujer,60,162
Mujer,69,174
Mujer,72,159
Mujer,61,162
Mujer,57,162
Mujer,57,154
Mujer,58,161
Mujer,66,165
Mujer,66,164
Mujer,45,151
Mujer,60,159
Mujer,61,160
Mujer,68,163
Mujer,58,163
Mujer,72,162
Mujer,66,171
Mujer,65,168
Mujer,76,169
Mujer,62,160
Mujer,59,163
Mujer,55,156
Mujer,55,159
Mujer,67,172
Mujer,57,157
Mujer,62,173
Mujer,60,164
Mujer,68,163
Mujer,61,167
Mujer,63,160
Mujer,48,159
Mujer,43,149
Mujer,65,161
Mujer,55,158
Mujer,44,145
Mujer,65,162
Mujer,54,156
Mujer,72,172
Mujer,53,156
Mujer,54,157
Mujer,54,156
Mujer,55,155
Mujer,49,155
Mujer,56,160
Mujer,66,165
Mujer,63,162
Mujer,45,153
Mujer,72,167
Mujer,52,159
Mujer,73,166
Mujer,50,154
Mujer,49,150
Mujer,54,158
Mujer,59,165
Mujer,65,163
Mujer,55,159
Mujer,66,163
Mujer,55,155
Mujer,62,162
Mujer,70,163
Mujer,63,156
Mujer,42,146
Mujer,79,178
Mujer,73,175
Mujer,59,164
Mujer,59,157
Mujer,70,171
Mujer,71,169
Mujer,46,157
Mujer,75,172
Mujer,64,165
Mujer,68,166
Mujer,54,162
Mujer,50,154
Mujer,55,157
Mujer,56,153
Mujer,64,164
Mujer,52,152
Mujer,57,162
Mujer,59,159
Mujer,46,149
Mujer,51,157
Mujer,51,153
Mujer,57,163
Mujer,72,166
Mujer,70,169
Mujer,74,178
Mujer,43,152
Mujer,57,160
Mujer,47,151
Mujer,66,165
Mujer,64,157
Mujer,59,156
Mujer,48,152
Mujer,60,158
Mujer,55,156
Mujer,69,165
Mujer,68,169
Mujer,64,155
Mujer,66,158
Mujer,55,161
Mujer,48,155
Mujer,48,150
Mujer,68,165
Mujer,61,160
Mujer,68,165
Mujer,69,168
Mujer,57,151
Mujer,76,169
Mujer,62,169
Mujer,72,165
Mujer,56,161
Mujer,61,164
Mujer,69,173
Mujer,50,154
Mujer,70,165
Mujer,56,151
Mujer,68,170
Mujer,84,181
Mujer,65,166
Mujer,74,171
Mujer,64,160
Mujer,52,155
Mujer,62,166
Mujer,50,150
Mujer,64,160
Mujer,53,160
Mujer,69,168
Mujer,73,169
Mujer,52,153
Mujer,68,163
Mujer,70,161
Mujer,69,173
Mujer,63,166
Mujer,54,160
Mujer,58,161
Mujer,73,169
Mujer,69,169
Mujer,57,158
Mujer,52,151
Mujer,55,157
Mujer,73,172
Mujer,72,164
Mujer,54,152
Mujer,55,156
Mujer,51,153
Mujer,62,156
Mujer,67,166
Mujer,47,146
Mujer,60,165
Mujer,67,163
Mujer,62,161
Mujer,63,158
Mujer,76,171
Mujer,60,164
Mujer,62,161
Mujer,62,162
Mujer,54,154
Mujer,50,156
Mujer,55,163
Mujer,50,153
Mujer,74,170
Mujer,63,167
Mujer,37,153
Mujer,41,150
Mujer,80,173
Mujer,48,159
Mujer,64,164
Mujer,62,161
Mujer,54,159
Mujer,70,168
Mujer,72,164
Mujer,62,167
Mujer,70,168
Mujer,66,163
Mujer,60,160
Mujer,66,159
Mujer,70,161
Mujer,75,169
Mujer,67,168
Mujer,61,164
Mujer,65,163
Mujer,72,166
Mujer,72,169
Mujer,50,152
Mujer,62,163
Mujer,74,166
Mujer,55,162
Mujer,69,161
Mujer,69,174
Mujer,79,171
Mujer,71,166
Mujer,73,171
Mujer,64,165
Mujer,77,174
Mujer,53,159
Mujer,60,163
Mujer,60,170
Mujer,61,162
Mujer,62,162
Mujer,53,155
Mujer,62,158
Mujer,62,162
Mujer,68,170
Mujer,51,157
Mujer,54,157
Mujer,74,165
Mujer,50,152
Mujer,44,149
Mujer,59,156
Mujer,73,168
Mujer,71,171
Mujer,72,167
Mujer,62,159
Mujer,51,159
Mujer,53,153
Mujer,66,163
Mujer,63,161
Mujer,51,153
Mujer,66,166
Mujer,63,163
Mujer,64,172
Mujer,56,155
Mujer,67,161
Mujer,35,142
Mujer,45,154
Mujer,61,166
Mujer,53,152
Mujer,67,165
Mujer,46,153
Mujer,50,152
Mujer,44,152
Mujer,63,162
Mujer,65,165
Mujer,53,155
Mujer,67,168
Mujer,63,158
Mujer,65,171
Mujer,59,163
Mujer,68,166
Mujer,60,160
Mujer,81,177
Mujer,51,154
Mujer,56,159
Mujer,61,162
Mujer,70,170
Mujer,54,158
Mujer,59,150
Mujer,51,148
Mujer,50,152
Mujer,59,158
Mujer,55,155
Mujer,69,169
Mujer,52,154
Mujer,72,166
Mujer,52,152
Mujer,59,167
Mujer,58,163
Mujer,58,164
Mujer,58,162
Mujer,56,155
Mujer,80,177
Mujer,59,163
Mujer,70,170
Mujer,43,148
Mujer,70,163
Mujer,74,171
Mujer,64,170
Mujer,54,154
Mujer,60,165
Mujer,54,152
Mujer,74,166
Mujer,61,160
Mujer,59,155
Mujer,63,157
Mujer,62,164
Mujer,45,145
Mujer,70,167
Mujer,68,167
Mujer,73,167
Mujer,48,152
Mujer,55,163
Mujer,66,163
Mujer,75,178
Mujer,68,171
Mujer,49,154
Mujer,51,165
Mujer,58,159
Mujer,57,160
Mujer,61,164
Mujer,56,159
Mujer,68,164
Mujer,60,161
Mujer,79,177
Mujer,57,160
Mujer,64,167
Mujer,62,157
Mujer,53,151
Mujer,51,157
Mujer,66,165
Mujer,70,169
Mujer,66,161
Mujer,54,152
Mujer,68,166
Mujer,62,163
Mujer,58,165
Mujer,70,168
Mujer,60,162
Mujer,60,164
Mujer,66,164
Mujer,42,152
Mujer,56,158
Mujer,65,164
Mujer,47,159
Mujer,56,158
Mujer,64,167
Mujer,66,175
Mujer,48,155
Mujer,56,152
Mujer,69,175
Mujer,48,156
Mujer,64,159
Mujer,59,164
Mujer,63,153
Mujer,70,169
Mujer,60,160
Mujer,54,166
Mujer,66,165
Mujer,49,153
Mujer,70,168
Mujer,73,172
Mujer,69,162
Mujer,58,157
Mujer,71,166
Mujer,64,164
Mujer,56,158
Mujer,75,162
Mujer,64,164
Mujer,60,158
Mujer,74,172
Mujer,43,152
Mujer,53,156
Mujer,78,177
Mujer,57,161
Mujer,69,161
Mujer,60,158
Mujer,45,150
Mujer,45,153
Mujer,73,170
Mujer,67,163
Mujer,68,167
Mujer,62,163
Mujer,60,159
Mujer,56,154
Mujer,63,165
Mujer,62,157
Mujer,59,154
Mujer,66,166
Mujer,74,165
Mujer,64,165
Mujer,56,161
Mujer,57,160
Mujer,55,157
Mujer,64,155
Mujer,76,168
Mujer,85,177
Mujer,67,171
Mujer,61,163
Mujer,64,163
Mujer,55,153
Mujer,71,164
Mujer,60,162
Mujer,76,176
Mujer,53,154
Mujer,65,166
Mujer,65,167
Mujer,53,155
Mujer,62,161
Mujer,64,162
Mujer,67,169
Mujer,64,162
Mujer,64,164
Mujer,58,159
Mujer,61,163
Mujer,67,162
Mujer,52,153
Mujer,56,157
Mujer,76,169
Mujer,61,162
Mujer,64,164
Mujer,61,165
Mujer,61,164
Mujer,69,164
Mujer,64,160
Mujer,65,165
Mujer,66,158
Mujer,52,155
Mujer,65,160
Mujer,53,156
Mujer,60,164
Mujer,69,170
Mujer,63,166
Mujer,65,168
Mujer,54,160
Mujer,56,162
Mujer,60,158
Mujer,49,156
Mujer,59,161
Mujer,53,159
Mujer,61,158
Mujer,51,151
Mujer,57,160
Mujer,70,163
Mujer,74,174
Mujer,68,164
Mujer,54,161
Mujer,53,154
Mujer,67,162
Mujer,67,166
Mujer,64,162
Mujer,50,149
Mujer,52,152
Mujer,73,169
Mujer,55,156
Mujer,60,157
Mujer,44,155
Mujer,82,178
Mujer,58,157
Mujer,63,165
Mujer,71,162
Mujer,48,151
Mujer,48,149
Mujer,68,168
Mujer,57,161
Mujer,60,157
Mujer,65,161
Mujer,63,167
Mujer,62,165
Mujer,47,147
Mujer,54,158
Mujer,60,162
Mujer,66,162
Mujer,60,156
Mujer,63,165
Mujer,70,170
Mujer,72,173
Mujer,69,165
Mujer,82,180
Mujer,84,175
Mujer,58,158
Mujer,58,159
Mujer,71,170
Mujer,55,153
Mujer,64,159
Mujer,81,175
Mujer,58,161
Mujer,59,158
Mujer,62,162
Mujer,72,170
Mujer,68,164
Mujer,51,152
Mujer,50,151
Mujer,62,171
Mujer,50,156
Mujer,61,161
Mujer,77,167
Mujer,74,175
Mujer,65,164
Mujer,72,170
Mujer,51,156
Mujer,73,167
Mujer,52,155
Mujer,50,156
Mujer,70,168
Mujer,59,157
Mujer,68,162
Mujer,47,149
Mujer,67,163
Mujer,77,171
Mujer,63,155
Mujer,63,167
Mujer,50,155
Mujer,60,167
Mujer,56,157
Mujer,66,163
Mujer,54,151
Mujer,57,159
Mujer,58,156
Mujer,62,162
Mujer,66,164
Mujer,52,156
Mujer,79,175
Mujer,65,165
Mujer,56,158
Mujer,66,165
Mujer,62,163
Mujer,54,155
Mujer,43,147
Mujer,56,158
Mujer,55,164
Mujer,53,162
Mujer,70,171
Mujer,56,161
Mujer,65,158
Mujer,69,172
Mujer,75,172
Mujer,67,165
Mujer,48,151
Mujer,72,168
Mujer,71,165
Mujer,65,163
Mujer,74,166
Mujer,58,165
Mujer,60,160
Mujer,69,164
Mujer,52,153
Mujer,59,151
Mujer,58,160
Mujer,70,163
Mujer,61,159
Mujer,62,166
Mujer,56,151
Mujer,74,168
Mujer,61,153
Mujer,55,156
Mujer,66,166
Mujer,62,160
Mujer,65,165
Mujer,68,164
Mujer,69,171
Mujer,53,150
Mujer,60,158
Mujer,54,156
Mujer,50,153
Mujer,58,161
Mujer,70,166
Mujer,68,171
Mujer,59,154
Mujer,52,154
Mujer,62,164
Mujer,73,171
Mujer,61,168
Mujer,47,148
Mujer,63,161
Mujer,70,171
Mujer,46,157
Mujer,51,159
Mujer,60,157
Mujer,48,151
Mujer,54,159
Mujer,68,164
Mujer,65,164
Mujer,57,156
Mujer,58,165
Mujer,63,163
Mujer,63,162
Mujer,68,164
Mujer,66,162
Mujer,69,163
Mujer,65,163
Mujer,70,170
Mujer,47,155
Mujer,68,167
Mujer,73,167
Mujer,77,173
Mujer,58,157
Mujer,61,165
Mujer,51,149
Mujer,57,156
Mujer,73,173
Mujer,63,168
Mujer,72,169
Mujer,64,162
Mujer,58,161
Mujer,71,170
Mujer,73,169
Mujer,70,171
Mujer,61,162
Mujer,55,160
Mujer,51,155
Mujer,61,157
Mujer,55,158
Mujer,61,163
Mujer,66,162
Mujer,60,160
Mujer,63,159
Mujer,82,179
Mujer,74,175
Mujer,64,162
Mujer,68,165
Mujer,66,165
Mujer,79,174
Mujer,67,164
Mujer,65,165
Mujer,58,156
Mujer,78,169
Mujer,57,156
Mujer,63,160
Mujer,44,146
Mujer,64,167
Mujer,62,157
Mujer,56,163
Mujer,61,164
Mujer,40,145
Mujer,46,157
Mujer,51,153
Mujer,63,162
Mujer,71,171
Mujer,73,169
Mujer,53,152
Mujer,55,154
Mujer,56,159
Mujer,78,174
Mujer,76,173
Mujer,53,151
Mujer,58,164
Mujer,62,159
Mujer,73,170
Mujer,87,183
Mujer,63,162
Mujer,61,163
Mujer,57,159
Mujer,62,168
Mujer,67,160
Mujer,62,162
Mujer,58,162
Mujer,49,157
Mujer,64,164
Mujer,61,156
Mujer,66,158
Mujer,59,158
Mujer,49,154
Mujer,63,161
Mujer,49,148
Mujer,51,155
Mujer,46,151
Mujer,61,153
Mujer,69,168
Mujer,76,176
Mujer,69,168
Mujer,57,158
Mujer,60,162
Mujer,74,174
Mujer,53,159
Mujer,66,167
Mujer,52,151
Mujer,59,159
Mujer,61,160
Mujer,68,176
Mujer,59,159
Mujer,46,157
Mujer,56,157
Mujer,57,161
Mujer,60,162
Mujer,66,162
Mujer,68,171
Mujer,45,157
Mujer,50,152
Mujer,57,164
Mujer,65,164
Mujer,63,154
Mujer,69,168
Mujer,78,175
Mujer,59,157
Mujer,52,156
Mujer,63,164
Mujer,74,168
Mujer,58,168
Mujer,59,155
Mujer,66,162
Mujer,57,159
Mujer,57,162
Mujer,53,157
Mujer,59,160
Mujer,54,154
Mujer,38,141
Mujer,66,165
Mujer,56,156
Mujer,52,153
Mujer,57,156
Mujer,71,172
Mujer,71,170
Mujer,66,166
Mujer,62,161
Mujer,73,169
Mujer,67,165
Mujer,66,168
Mujer,59,163
Mujer,69,169
Mujer,59,159
Mujer,54,154
Mujer,58,159
Mujer,70,172
Mujer,75,167
Mujer,56,158
Mujer,66,162
Mujer,70,167
Mujer,52,157
Mujer,51,154
Mujer,58,164
Mujer,63,167
Mujer,46,153
Mujer,72,172
Mujer,71,168
Mujer,77,171
Mujer,71,165
Mujer,61,157
Mujer,70,168
Mujer,63,168
Mujer,65,164
Mujer,62,163
Mujer,53,162
Mujer,67,167
Mujer,60,164
Mujer,52,151
Mujer,83,179
Mujer,70,169
Mujer,55,159
Mujer,53,156
Mujer,87,180
Mujer,60,165
Mujer,64,160
Mujer,72,170
Mujer,62,158
Mujer,53,153
Mujer,46,155
Mujer,66,169
Mujer,65,162
Mujer,69,169
Mujer,67,156
Mujer,76,176
Mujer,88,179
Mujer,55,158
Mujer,55,159
Mujer,63,163
Mujer,66,159
Mujer,61,164
Mujer,59,154
Mujer,56,158
Mujer,51,154
Mujer,69,169
Mujer,58,161
Mujer,63,167
Mujer,71,171
Mujer,53,156
Mujer,64,167
Mujer,54,159
Mujer,54,164
Mujer,74,174
Mujer,75,170
Mujer,41,148
Mujer,72,171
Mujer,81,173
Mujer,64,169
Mujer,62,158
Mujer,55,161
Mujer,71,168
Mujer,54,154
Mujer,67,168
Mujer,52,153
Mujer,67,161
Mujer,65,166
Mujer,66,168
Mujer,56,158
Mujer,59,156
Mujer,66,165
Mujer,59,159
Mujer,58,166
Mujer,44,156
Mujer,66,162
Mujer,46,155
Mujer,66,164
Mujer,69,164
Mujer,50,154
Mujer,70,171
Mujer,57,158
Mujer,58,156
Mujer,67,160
Mujer,68,168
Mujer,60,157
Mujer,54,166
Mujer,56,161
Mujer,49,157
Mujer,54,160
Mujer,58,157
Mujer,44,150
Mujer,56,155
Mujer,54,154
Mujer,64,163
Mujer,68,166
Mujer,47,154
Mujer,63,160
Mujer,69,162
Mujer,56,159
Mujer,53,149
Mujer,63,166
Mujer,61,158
Mujer,64,162
Mujer,67,169
Mujer,62,160
Mujer,54,154
Mujer,59,155
Mujer,37,146
Mujer,63,163
Mujer,58,163
Mujer,72,168
Mujer,68,168
Mujer,55,159
Mujer,52,161
Mujer,56,162
Mujer,62,161
Mujer,61,164
Mujer,67,165
Mujer,66,165
Mujer,56,153
Mujer,58,156
Mujer,56,161
Mujer,65,157
Mujer,62,160
Mujer,64,165
Mujer,60,159
Mujer,66,168
Mujer,57,153
Mujer,66,165
Mujer,52,147
Mujer,68,164
Mujer,73,167
Mujer,47,154
Mujer,52,154
Mujer,58,154
Mujer,65,159
Mujer,59,167
Mujer,78,164
Mujer,76,173
Mujer,53,157
Mujer,52,162
Mujer,41,143
Mujer,71,167
Mujer,57,158
Mujer,65,164
Mujer,59,160
Mujer,48,151
Mujer,58,152
Mujer,63,167
Mujer,69,170
Mujer,63,160
Mujer,62,165
Mujer,55,159
Mujer,66,165
Mujer,64,155
Mujer,62,165
Mujer,63,160
Mujer,70,168
Mujer,68,165
Mujer,63,163
Mujer,56,157
Mujer,61,161
Mujer,46,155
Mujer,72,169
Mujer,49,150
Mujer,56,153
Mujer,59,153
Mujer,65,164
Mujer,75,173
Mujer,70,175
Mujer,75,174
Mujer,63,163
Mujer,67,166
Mujer,68,172
Mujer,61,166
Mujer,55,157
Mujer,66,160
Mujer,60,157
Mujer,64,162
Mujer,64,162
Mujer,65,168
Mujer,74,172
Mujer,66,167
Mujer,73,168
Mujer,52,159
Mujer,63,163
Mujer,57,157
Mujer,56,156
Mujer,64,156
Mujer,70,168
Mujer,51,150
Mujer,71,168
Mujer,50,152
Mujer,46,148
Mujer,58,159
Mujer,49,153
Mujer,62,166
Mujer,58,162
Mujer,72,167
Mujer,58,164
Mujer,51,160
Mujer,53,157
Mujer,53,156
Mujer,65,168
Mujer,53,159
Mujer,76,177
Mujer,66,166
Mujer,66,157
Mujer,72,172
Mujer,43,152
Mujer,69,171
Mujer,46,149
Mujer,67,165
Mujer,76,167
Mujer,62,163
Mujer,56,163
Mujer,71,169
Mujer,64,165
Mujer,55,158
Mujer,75,161
Mujer,60,161
Mujer,63,159
Mujer,69,172
Mujer,64,168
Mujer,46,155
Mujer,56,157
Mujer,81,176
Mujer,52,154
Mujer,78,174
Mujer,60,156
Mujer,56,156
Mujer,58,160
Mujer,76,171
Mujer,55,155
Mujer,79,172
Mujer,70,173
Mujer,71,168
Mujer,75,167
Mujer,59,168
Mujer,59,156
Mujer,51,149
Mujer,58,156
Mujer,62,157
Mujer,56,156
Mujer,68,169
Mujer,53,158
Mujer,61,166
Mujer,69,166
Mujer,65,170
Mujer,78,173
Mujer,46,148
Mujer,73,163
Mujer,67,164
Mujer,59,158
Mujer,62,163
Mujer,63,166
Mujer,48,150
Mujer,64,163
Mujer,68,161
Mujer,53,149
Mujer,60,162
Mujer,49,151
Mujer,61,165
Mujer,68,159
Mujer,63,160
Mujer,64,158
Mujer,74,171
Mujer,58,160
Mujer,72,167
Mujer,53,159
Mujer,56,160
Mujer,83,178
Mujer,56,159
Mujer,67,170
Mujer,45,153
Mujer,74,166
Mujer,56,168
Mujer,66,162
Mujer,57,158
Mujer,59,162
Mujer,56,163
Mujer,83,171
Mujer,54,158
Mujer,60,156
Mujer,55,159
Mujer,78,168
Mujer,68,174
Mujer,62,160
Mujer,48,148
Mujer,50,153
Mujer,44,156
Mujer,70,166
Mujer,55,153
Mujer,53,157
Mujer,51,151
Mujer,56,162
Mujer,60,159
Mujer,73,168
Mujer,51,158
Mujer,75,176
Mujer,55,157
Mujer,51,159
Mujer,62,169
Mujer,51,156
Mujer,49,152
Mujer,64,164
Mujer,51,152
Mujer,70,164
Mujer,74,170
Mujer,63,164
Mujer,61,158
Mujer,43,149
Mujer,66,162
Mujer,77,171
Mujer,63,162
Mujer,44,152
Mujer,73,167
Mujer,65,163
Mujer,60,160
Mujer,63,164
Mujer,58,162
Mujer,81,170
Mujer,50,148
Mujer,60,162
Mujer,64,163
Mujer,48,157
Mujer,54,161
Mujer,70,169
Mujer,55,160
Mujer,57,156
Mujer,59,160
Mujer,60,158
Mujer,59,162
Mujer,72,167
Mujer,67,164
Mujer,58,155
Mujer,70,166
Mujer,68,163
Mujer,51,154
Mujer,55,152
Mujer,59,161
Mujer,68,169
Mujer,58,153
Mujer,62,163
Mujer,57,160
Mujer,56,154
Mujer,46,144
Mujer,76,176
Mujer,62,158
Mujer,73,167
Mujer,62,157
Mujer,68,164
Mujer,72,169
Mujer,76,173
Mujer,59,164
Mujer,64,162
Mujer,67,171
Mujer,58,161
Mujer,61,155
Mujer,66,170
Mujer,68,170
Mujer,71,176
Mujer,65,158
Mujer,66,166
Mujer,78,178
Mujer,64,162
Mujer,46,156
Mujer,55,155
Mujer,76,170
Mujer,63,171
Mujer,62,161
Mujer,46,150
Mujer,62,166
Mujer,68,164
Mujer,63,162
Mujer,55,153
Mujer,64,164
Mujer,73,169
Mujer,60,158
Mujer,71,165
Mujer,48,152
Mujer,50,154
Mujer,62,157
Mujer,63,168
Mujer,68,167
Mujer,64,157
Mujer,59,156
Mujer,60,158
Mujer,55,160
Mujer,65,162
Mujer,59,163
Mujer,58,156
Mujer,55,151
Mujer,68,165
Mujer,60,168
Mujer,71,164
Mujer,58,162
Mujer,49,150
Mujer,60,160
Mujer,64,164
Mujer,53,158
Mujer,78,170
Mujer,66,162
Mujer,70,170
Mujer,60,166
Mujer,62,158
Mujer,66,163
Mujer,78,171
Mujer,59,165
Mujer,56,153
Mujer,57,157
Mujer,73,169
Mujer,65,162
Mujer,66,167
Mujer,69,166
Mujer,60,161
Mujer,54,166
Mujer,63,168
Mujer,67,160
Mujer,56,165
Mujer,67,162
Mujer,59,164
Mujer,57,159
Mujer,57,165
Mujer,67,166
Mujer,53,155
Mujer,62,160
Mujer,51,154
Mujer,57,163
Mujer,72,167
Mujer,57,155
Mujer,68,171
Mujer,68,160
Mujer,69,168
Mujer,63,160
Mujer,68,167
Mujer,68,166
Mujer,64,166
Mujer,70,166
Mujer,63,162
Mujer,57,158
Mujer,65,163
Mujer,64,164
Mujer,64,163
Mujer,67,169
Mujer,66,163
Mujer,70,165
Mujer,47,154
Mujer,58,159
Mujer,61,161
Mujer,60,159
Mujer,51,148
Mujer,59,163
Mujer,70,165
Mujer,56,158
Mujer,68,170
Mujer,69,163
Mujer,67,164
Mujer,60,158
Mujer,58,156
Mujer,59,163
Mujer,60,161
Mujer,71,170
Mujer,54,157
Mujer,62,162
Mujer,62,163
Mujer,62,165
Mujer,51,148
Mujer,82,174
Mujer,74,172
Mujer,61,164
Mujer,67,162
Mujer,53,153
Mujer,62,157
Mujer,76,169
Mujer,72,167
Mujer,50,155
Mujer,63,165
Mujer,56,156
Mujer,66,169
Mujer,74,163
Mujer,57,153
Mujer,61,155
Mujer,50,158
Mujer,59,161
Mujer,59,163
Mujer,75,173
Mujer,62,154
Mujer,58,162
Mujer,56,160
Mujer,61,166
Mujer,59,161
Mujer,62,162
Mujer,60,160
Mujer,52,155
Mujer,59,166
Mujer,59,154
Mujer,59,163
Mujer,52,155
Mujer,68,158
Mujer,69,166
Mujer,66,163
Mujer,60,162
Mujer,66,169
Mujer,44,152
Mujer,68,169
Mujer,71,164
Mujer,65,168
Mujer,76,175
Mujer,63,166
Mujer,54,166
Mujer,60,162
Mujer,62,162
Mujer,44,153
Mujer,55,161
Mujer,61,160
Mujer,55,161
Mujer,49,154
Mujer,55,156
Mujer,59,170
Mujer,52,157
Mujer,65,158
Mujer,62,161
Mujer,68,169
Mujer,61,160
Mujer,62,161
Mujer,59,164
Mujer,69,167
Mujer,44,149
Mujer,65,172
Mujer,75,169
Mujer,55,154
Mujer,61,160
Mujer,58,154
Mujer,64,155
Mujer,75,173
Mujer,56,163
Mujer,60,158
Mujer,59,159
Mujer,65,164
Mujer,59,156
Mujer,64,165
Mujer,54,155
Mujer,58,159
Mujer,63,158
Mujer,45,148
Mujer,50,155
Mujer,61,161
Mujer,64,171
Mujer,61,162
Mujer,59,167
Mujer,66,161
Mujer,60,166
Mujer,49,151
Mujer,70,166
Mujer,66,158
Mujer,67,163
Mujer,60,159
Mujer,45,152
Mujer,61,162
Mujer,65,164
Mujer,68,165
Mujer,59,169
Mujer,71,162
Mujer,75,164
Mujer,60,165
Mujer,52,155
Mujer,72,167
Mujer,70,164
Mujer,62,157
Mujer,71,166
Mujer,68,162
Mujer,68,164
Mujer,29,137
Mujer,73,162
Mujer,56,162
Mujer,54,155
Mujer,62,159
Mujer,67,170
Mujer,66,157
Mujer,55,158
Mujer,61,169
Mujer,62,162
Mujer,55,154
Mujer,70,164
Mujer,58,157
Mujer,64,164
Mujer,65,167
Mujer,67,159
Mujer,59,157
Mujer,53,157
Mujer,48,153
Mujer,62,160
Mujer,57,160
Mujer,54,154
Mujer,55,161
Mujer,55,159
Mujer,42,152
Mujer,85,172
Mujer,48,145
Mujer,65,168
Mujer,55,159
Mujer,58,161
Mujer,68,163
Mujer,56,158
Mujer,58,161
Mujer,50,146
Mujer,62,162
Mujer,67,157
Mujer,53,158
