,ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
4225,5029025,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,19,46,10,0
4226,5029026,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3.0,26,43,24,0
4227,5029031,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,26,33,15,0
4228,5029032,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1.0,6,24,2,0
4229,5029033,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1.0,27,24,2,0
4230,5029034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1.0,32,24,2,0
4231,5029051,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,42,37,8,0
4232,5029052,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,32,37,8,0
4233,5029053,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,38,37,8,0
4234,5029054,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,13,37,8,0
4235,5029056,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,42,37,8,0
4236,5029057,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,42,37,8,0
4237,5029058,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,12,37,8,0
4238,5029059,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,17,37,8,0
4239,5029060,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,32,37,8,0
4240,5029061,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,29,37,8,0
4241,5029062,M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,34,37,8,0
4242,5029071,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,21,55,5,0
4243,5029072,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,6,55,5,0
4244,5029073,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,3,55,5,0
4245,5029074,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,14,55,5,0
4246,5029075,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,29,55,3,0
4247,5029076,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2.0,13,28,2,0
4248,5029077,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2.0,48,28,2,0
4249,5029078,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2.0,47,28,2,0
4250,5029079,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2.0,3,28,2,0
4251,5029080,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2.0,10,28,2,0
4252,5029081,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,0,2.0,48,28,2,0
4253,5029083,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,1,2.0,23,47,2,0
4254,5029096,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,43,32,8,0
4255,5029097,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,24,32,8,0
4256,5029098,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,53,32,8,0
4257,5029099,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,52,32,8,0
4258,5029100,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,52,32,8,0
4259,5029101,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,53,32,8,0
4260,5029102,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,42,32,8,0
4261,5029103,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,0,0,1,4.0,7,32,8,0
4262,5029105,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,60,36,10,0
4263,5029106,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,30,36,10,0
4264,5029107,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,37,36,10,0
4265,5029108,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,45,36,10,0
4266,5029109,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,13,36,10,0
4267,5029111,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,44,40,13,0
4268,5029112,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,32,40,13,0
4269,5029113,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,52,40,13,0
4270,5029114,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,52,40,13,0
4271,5029116,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,8,40,13,0
4272,5029117,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,42,40,13,0
4273,5029118,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,23,40,13,0
4274,5029119,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,4.0,44,40,13,0
4275,5029120,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,40,46,2,0
4276,5029121,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,52,46,2,0
4277,5029122,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,24,46,2,0
4278,5029124,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,51,46,2,0
4279,5029125,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,17,46,2,0
4280,5029127,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,43,46,2,0
4281,5029128,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,24,46,2,0
4282,5029129,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,36,46,2,0
4283,5029130,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,58,46,2,0
4284,5029131,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,2.0,3,29,5,0
4285,5029132,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,2.0,5,29,5,0
4286,5029133,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,2.0,10,29,5,0
4287,5029134,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,2.0,14,29,5,0
4288,5029135,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,1,0,0,0,2.0,18,29,5,0
4289,5029136,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,2.0,6,38,6,0
4290,5029137,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,6,34,8,0
4291,5029138,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,6,34,8,0
4292,5029139,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,25,34,8,0
4293,5029141,F,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,17,55,7,0
4294,5029142,F,N,Y,0,207000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1.0,59,55,1,0
4295,5029149,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,56,41,10,0
4296,5029151,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,39,49,23,0
4297,5029157,M,N,N,0,202500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,18,34,10,0
4298,5029158,F,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2.0,60,41,6,0
4299,5029159,F,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2.0,18,41,6,0
4300,5029161,F,N,N,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,1,0,2.0,26,51,11,0
4301,5029162,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,50,34,5,0
4302,5029163,F,N,Y,3,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,5.0,3,32,9,0
4303,5029166,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,45,56,15,0
4304,5029169,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3.0,52,54,33,0
4305,5029171,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,11,36,8,0
4306,5029173,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,56,52,8,0
4307,5029175,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,1.0,17,48,9,0
4308,5029176,M,Y,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,51,54,31,0
4309,5029180,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,32,47,2,0
4310,5029181,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,37,48,1,0
4311,5029182,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,36,27,6,0
4312,5029183,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,4.0,40,37,2,0
4313,5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,19,44,13,0
4314,5029188,M,Y,Y,0,193500.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,39,48,13,0
4315,5029189,F,Y,Y,0,252000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,42,36,18,0
4316,5029190,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,1,36,6,0
4317,5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,19,33,8,0
4318,5029193,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,24,43,23,0
4319,5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,13,53,8,0
4320,5029195,F,N,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,18,50,2,0
4321,5029198,F,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,3.0,23,35,3,0
4322,5029199,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,7,52,5,0
4323,5029200,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,39,52,5,0
4324,5029214,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,40,60,7,0
4325,5029216,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,10,60,7,0
4326,5029227,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,35,53,12,0
4327,5029228,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,58,53,12,0
4328,5029230,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,35,53,12,0
4329,5029231,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,10,53,12,0
4330,5029232,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,2,53,12,0
4331,5029233,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,58,53,12,0
4332,5029234,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,58,53,12,0
4333,5029244,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,38,29,0,0
4334,5029245,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,54,29,0,0
4335,5029248,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,5,42,0,0
4336,5029249,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,31,38,12,0
4337,5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,45,38,12,0
4338,5029252,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,29,38,12,0
4339,5029253,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,42,38,12,0
4340,5029254,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,27,38,12,0
4341,5029255,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,45,38,12,0
4342,5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,48,37,3,0
4343,5029257,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,33,37,3,0
4344,5029258,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,30,37,3,0
4345,5029259,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,7,37,3,0
4346,5029260,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,46,37,3,0
4347,5029261,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,50,37,3,0
4348,5029262,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,46,37,3,0
4349,5029263,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,25,37,3,0
4350,5029264,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,24,37,3,0
4351,5029265,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,15,37,3,0
4352,5029266,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,21,37,3,0
4353,5029267,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,25,37,3,0
4354,5029268,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,34,37,3,0
4355,5029269,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,43,37,3,0
4356,5029270,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,1,0,0,0,4.0,44,37,3,0
4357,5029271,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,5,29,1,0
4358,5029272,M,Y,Y,0,116653.5,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,38,25,5,0
4359,5029273,M,Y,Y,0,116653.5,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,6,25,5,0
4360,5029274,M,Y,Y,0,116653.5,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,15,25,5,0
4361,5029275,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,40,48,8,0
4362,5029298,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,3.0,2,38,1,0
4363,5029299,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,3.0,19,38,1,0
4364,5029300,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,3.0,2,38,1,0
4365,5029304,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,8,43,0,0
4366,5029305,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,17,43,0,0
4367,5029306,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,6,43,0,0
4368,5029308,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,14,46,5,0
4369,5029309,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,With parents,1,0,1,0,4.0,0,46,5,0
4370,5029312,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,27,42,7,0
4371,5029313,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,9,42,7,0
4372,5029314,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,56,42,23,0
4373,5029315,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,21,42,23,0
4374,5029316,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,56,42,23,0
4375,5029317,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,4,42,1,0
4376,5029331,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,15,33,4,0
4377,5029333,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,47,33,4,0
4378,5029335,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,47,33,4,0
4379,5029336,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,36,33,4,0
4380,5029338,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,20,53,0,0
4381,5029345,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,30,30,1,0
4382,5029346,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,38,30,1,0
4383,5029347,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,26,30,1,0
4384,5029348,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,15,30,1,0
4385,5029349,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,48,30,1,0
4386,5029350,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,13,30,1,0
4387,5029351,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,2,30,1,0
4388,5029352,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,1,0,0,0,2.0,7,30,1,0
4389,5029353,F,Y,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,1.0,43,39,3,0
4390,5029354,F,Y,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,1.0,25,39,3,0
4391,5029356,F,Y,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,1.0,10,39,3,0
